district,sector,trade,supply_count,demand_count,supply_score,current_demand_score,future_demand_score,current_gap,future_gap,priority_score,gap_category,confidence_score,data_availability
nashik,,mechanic diesel under dual system training,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,mechanic machine tool maintenance,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,mechanic motor vehicle,504.0,,20.82,50.0,,29.18,,38.1,Moderate Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,operator advance machine tool,32.0,,0.68,50.0,,49.32,,49.61,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,painter general,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,painter general under dual training system,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,plastic processing operator,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,plumber,144.0,,5.46,50.0,,44.54,,46.88,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,pump operator cum mechanic,60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,refrigeration and air conditioner technician,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,secretarial practice (english),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,sewing technology,140.0,,5.29,50.0,,44.71,,46.98,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,sheet metal worker,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,sheet metal worker under dual system training,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,solar technician (electrical),40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,stenographer secretarial assistant (english),48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,surveyor,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,"tool and die maker (press tools, jigs and fixtures)",72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,turner,240.0,,9.56,50.0,,40.44,,44.54,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,welder,920.0,,38.57,50.0,,11.43,,27.96,Moderate Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,welder under dual system training,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,wireman,300.0,,12.12,50.0,,37.88,,43.07,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
nashik,,wood work technician,144.0,,5.46,50.0,,44.54,,46.88,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,computer hardware and network maintenance,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,computer operator and programming assistant,216.0,,8.53,50.0,,41.47,,45.13,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,dress making,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,electrician,260.0,,10.41,50.0,,39.59,,44.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,electronics mechanic,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,fitter,360.0,,14.68,50.0,,35.32,,41.61,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,information and communication technology system maintenance,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,interior design and decoration,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,machinist,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,machinist grinder,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,mechanic diesel,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,mechanic machine tool maintenance,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,mechanic motor vehicle,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,plastic processing operator,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,plumber,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,pump operator cum mechanic,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,refrigeration and air conditioner technician,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,sewing technology,160.0,,6.14,50.0,,43.86,,46.49,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,solar technician (electrical),40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,tool and die maker (dies and moulds),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,turner,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,welder,380.0,,15.53,50.0,,34.47,,41.13,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,wireman,100.0,,3.58,50.0,,46.42,,47.95,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
palghar,,wood work technician,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,computer operator and programming assistant,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,cosmetology,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,draughtsman civil,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,draughtsman mechanical,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,dress making,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,electrician,460.0,,18.94,50.0,,31.06,,39.18,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,electrician under dual system training,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,electronics mechanic,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,fashion design and technology,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,fire technology and industrial safety management,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,fitter,180.0,,7.0,50.0,,43.0,,46.0,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,fitter under dual training system,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,geo-informatics assistant,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,machinist,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,machinist grinder,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,machinist under dual training system,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,mechanic auto body repair,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,mechanic diesel,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,mechanic diesel under dual system training,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,mechanic motor vehicle,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,mechanic motor vehicle under dual system training,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,mechanic tractor,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,painter general,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,plastic processing operator,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,plumber,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,pump operator cum mechanic,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,refrigeration and air conditioner technician,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,sewing technology,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,sheet metal worker,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,solar technician (electrical),40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,stenographer secretarial assistant (english),48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,surveyor,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,turner,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,welder,280.0,,11.26,50.0,,38.74,,43.57,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,wireman,220.0,,8.7,50.0,,41.3,,45.03,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
parbhani,,wood work technician,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,aeronautical structure and equipment fitter,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,computer hardware and network maintenance,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,computer operator and programming assistant,696.0,,29.01,50.0,,20.99,,33.42,Moderate Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,cosmetology,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,desktop publishing operator,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,draughtsman civil,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,draughtsman mechanical,280.0,,11.26,50.0,,38.74,,43.57,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,dress making,140.0,,5.29,50.0,,44.71,,46.98,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,electrician,1260.0,,53.07,50.0,,-3.07,,21.43,Balanced,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,electrician under dual system training,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,electronics mechanic,456.0,,18.77,50.0,,31.23,,39.27,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,electroplater,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,fashion design and technology,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,fire technology and industrial safety management,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,fitter,1100.0,,46.25,50.0,,3.75,,23.57,Balanced,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,fitter under dual training system,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,food production (general),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,fruit and vegetable processing,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,geo-informatics assistant,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,hospital housekeeping,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,human resourse executive,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,industrial painter,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,information and communication technology system maintenance,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,instrument mechanic,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,interior design and decoration,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,lift and escalator mechanic,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,machinist,340.0,,13.82,50.0,,36.18,,42.1,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,machinist grinder,140.0,,5.29,50.0,,44.71,,46.98,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,machinist grinder under dual training system,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
pune,,machinist under dual training system,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
