academic_year_or_version,program,branch,year,semester,course_code,course_title,unit_or_module,topic,source_page,source_section
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,null values,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,modification to database,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,SQL: basic structure and,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,operations,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,aggregate functions,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,nested subqueries,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,complex queries.,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,Relational Database Design: [6 Hrs],108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,Basic concept of normalization,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,Decomposition using functional dependencies (1 to BCNF and 3NF).,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,Indexing and Hashing: [6 Hrs],108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,index file,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,Bit Map indices.,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,Transactions and Concurrency control: [10 Hrs],108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,Transaction: basic concepts,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,states,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,concurrent execution,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,recoverability,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,isolation,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,Concurrency control: timestamps and locking protocols,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,validation-based protocols,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,deadlock handling,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,Recovery.,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,Network Model,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,Views,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,Basics of Multivalued dependencies,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,Multiple granularity protocols,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,ARIES,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25002,Database Management Systems,Self-Study Topics,algorithm.,108,Syllabus: Database Management Systems (Page 108)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Course outcomes,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Students will be able to:,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Write programs to deal with processes,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,files,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,and hardware resources using appropriate system calls.,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Illustrate the design issues,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,solutions and complexity of operating system by compiling,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,modifying an,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,OS kernel,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,tracing the sequence of activities on processors,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,data structures of a file system,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,race,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,conditions,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,locking mechanisms and storage techniques.,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Make design choices for an operating system with given constraints,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Discuss suitable changes to existing implementations of operating systems for new features.,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Introduction and Operating Systems structures: [6 Hrs],110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Operating system components,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,O.S. Services,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,System Calls,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Virtual Machines,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Special purpose operating,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,systems,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Open-source operating systems,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Boot Procedure. Source code of boot loader.,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,System Services,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Linkers and Loaders,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Operating system structures,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Calling convention and Executable file formats:,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Processes and CPU Scheduling: [6 Hrs],110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Interrupt and Interrupt handling,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Process concept,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,interleaved I/O and CPU burst,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Process states,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Co-operating,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,processes,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Thread,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Thread libraries,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Multithreaded programming,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Scheduling,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Scheduling criterion,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,algorithms,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,multi-processor scheduling,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Real time scheduling,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Source code of interrupt handling and scheduler,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,and its dependence on hardware features.,110,Syllabus: Operating Systems (Page 110)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - V,CT-25003,Operating Systems,Self-Study Topics,Memory management: [10 Hrs],110,Syllabus: Operating Systems (Page 110)
